num,date,HNA00AA001AXQ01Value,HNA00AA001BXQ01Value,HNA00AA002AXQ01Value,HNA00AA002BXQ01Value
605,2016-3-5 04:50:00,94,93,72,72
606,2016-3-5 05:00:00,94,93,72,72
607,2016-3-5 05:10:00,94,93,72,72
608,2016-3-5 05:20:00,94,93,72,72
609,2016-3-5 05:30:00,94,93,72,72
610,2016-3-5 05:40:00,94,93,72,72
611,2016-3-5 05:50:00,94,93,72,72
612,2016-3-5 06:00:00,94,93,72,72
613,2016-3-5 06:10:00,94,93,72,72
614,2016-3-5 06:20:00,94,93,72,72
615,2016-3-5 06:30:00,94,93,72,72
616,2016-3-5 06:40:00,94,93,72,72
617,2016-3-5 06:50:00,94,93,72,72
618,2016-3-5 07:00:00,94,93,72,72
619,2016-3-5 07:10:00,94,93,72,72
620,2016-3-5 07:20:00,94,93,72,72
621,2016-3-5 07:30:00,94,93,72,72
622,2016-3-5 07:40:00,94,93,72,72
623,2016-3-5 07:50:00,94,93,72,72
624,2016-3-5 08:00:00,94,93,72,72
625,2016-3-5 08:10:00,100,100,68,68
626,2016-3-5 08:20:00,100,100,68,68
627,2016-3-5 08:30:00,100,100,68,68
628,2016-3-5 08:40:00,100,100,68,68
629,2016-3-5 08:50:00,100,100,68,68
630,2016-3-5 09:00:00,100,100,68,68
631,2016-3-5 09:10:00,100,100,68,68
632,2016-3-5 09:20:00,100,100,68,68
633,2016-3-5 09:30:00,100,100,68,68
634,2016-3-5 09:40:00,100,100,68,68
635,2016-3-5 09:50:00,100,100,68,68
636,2016-3-5 10:00:00,100,100,68,68
637,2016-3-5 10:10:00,100,100,68,68
638,2016-3-5 10:20:00,100,100,72,72
639,2016-3-5 10:30:00,100,100,72,72
640,2016-3-5 10:40:00,100,100,72,72
641,2016-3-5 10:50:00,100,100,72,72
642,2016-3-5 11:00:00,100,100,72,72
643,2016-3-5 11:10:00,100,100,85,85
644,2016-3-5 11:20:00,100,100,80,80
645,2016-3-5 11:30:00,100,100,80,80
646,2016-3-5 11:40:00,100,100,80,80
647,2016-3-5 11:50:00,100,100,80,80
648,2016-3-5 12:00:00,100,100,88,88
649,2016-3-5 12:10:00,100,100,88,88
650,2016-3-5 12:20:00,100,100,88,88
651,2016-3-5 12:30:00,100,100,88,88
652,2016-3-5 12:40:00,100,100,88,88
653,2016-3-5 12:50:00,100,100,88,88
654,2016-3-5 13:00:00,100,100,88,88
655,2016-3-5 13:10:00,100,100,88,88
656,2016-3-5 13:20:00,100,100,88,88
657,2016-3-5 13:30:00,100,100,88,88
658,2016-3-5 13:40:00,100,100,88,88
659,2016-3-5 13:50:00,100,100,88,88
660,2016-3-5 14:00:00,100,100,88,88
661,2016-3-5 14:10:00,100,100,88,88
662,2016-3-5 14:20:00,100,100,88,88
663,2016-3-5 14:30:00,100,100,88,88
664,2016-3-5 14:40:00,100,100,92,92
665,2016-3-5 14:50:00,100,100,92,92
666,2016-3-5 15:00:00,100,100,92,92
667,2016-3-5 15:10:00,100,100,92,92
668,2016-3-5 15:20:00,100,100,100,100
669,2016-3-5 15:30:00,100,100,100,100
670,2016-3-5 15:40:00,100,100,100,100
671,2016-3-5 15:50:00,100,100,100,100
672,2016-3-5 16:00:00,100,100,100,100
673,2016-3-5 16:10:00,100,100,100,100
674,2016-3-5 16:20:00,100,100,100,100
675,2016-3-5 16:30:00,100,100,100,100
676,2016-3-5 16:40:00,100,100,100,100
677,2016-3-5 16:50:00,100,100,100,100
678,2016-3-5 17:00:00,100,100,100,100
679,2016-3-5 17:10:00,100,100,100,100
680,2016-3-5 17:20:00,100,100,100,100
681,2016-3-5 17:30:00,100,100,100,100
682,2016-3-5 17:40:00,100,100,100,100
683,2016-3-5 17:50:00,100,100,100,100
684,2016-3-5 18:00:00,100,100,100,100
685,2016-3-5 18:10:00,100,100,100,100
686,2016-3-5 18:20:00,100,100,100,100
687,2016-3-5 18:30:00,100,100,100,100
688,2016-3-5 18:40:00,100,100,100,100
689,2016-3-5 18:50:00,100,100,100,100
690,2016-3-5 19:00:00,100,100,100,100
691,2016-3-5 19:10:00,100,100,100,100
692,2016-3-5 19:20:00,100,100,100,100
693,2016-3-5 19:30:00,100,100,100,100
694,2016-3-5 19:40:00,100,100,100,100
695,2016-3-5 19:50:00,100,100,100,100
696,2016-3-5 20:00:00,100,100,100,100
697,2016-3-5 20:10:00,100,100,100,100
698,2016-3-5 20:20:00,100,100,100,100
699,2016-3-5 20:30:00,100,100,100,100
700,2016-3-5 20:40:00,100,100,100,100
701,2016-3-5 20:50:00,100,100,100,100
702,2016-3-5 21:00:00,100,100,100,100
703,2016-3-5 21:10:00,100,100,100,100
704,2016-3-5 21:20:00,100,100,100,100
705,2016-3-5 21:30:00,100,100,80,80
706,2016-3-5 21:40:00,100,100,76,76
707,2016-3-5 21:50:00,100,100,76,76
708,2016-3-5 22:00:00,100,100,76,76
709,2016-3-5 22:10:00,100,100,76,76
710,2016-3-5 22:20:00,100,100,76,76
711,2016-3-5 22:30:00,100,100,76,76
712,2016-3-5 22:40:00,100,100,76,76
713,2016-3-5 22:50:00,100,100,76,76
714,2016-3-5 23:00:00,100,100,76,76
715,2016-3-5 23:10:00,100,100,76,76
716,2016-3-5 23:20:00,100,100,76,76
717,2016-3-5 23:30:00,100,100,76,76
718,2016-3-5 23:40:00,100,100,76,76
719,2016-3-5 23:50:00,100,100,76,76
720,2016-3-6 00:00:00,100,100,76,76
721,2016-3-6 00:10:00,100,100,76,76
722,2016-3-6 00:20:00,100,100,76,76
723,2016-3-6 00:30:00,100,100,76,76
724,2016-3-6 00:40:00,100,100,76,76
725,2016-3-6 00:50:00,100,100,76,76
726,2016-3-6 01:00:00,100,100,76,76
727,2016-3-6 01:10:00,100,100,76,76
728,2016-3-6 01:20:00,100,100,76,76
729,2016-3-6 01:30:00,100,100,76,76
730,2016-3-6 01:40:00,100,100,76,76
731,2016-3-6 01:50:00,100,100,76,76
732,2016-3-6 02:00:00,100,100,76,76
733,2016-3-6 02:10:00,100,100,76,76
734,2016-3-6 02:20:00,100,100,76,76
735,2016-3-6 02:30:00,100,100,84,84
736,2016-3-6 02:40:00,100,100,84,84
737,2016-3-6 02:50:00,100,100,84,84
738,2016-3-6 03:00:00,100,100,84,84
739,2016-3-6 03:10:00,100,100,84,84
740,2016-3-6 03:20:00,100,100,92,92
741,2016-3-6 03:30:00,100,100,92,92
742,2016-3-6 03:40:00,100,100,92,92
743,2016-3-6 03:50:00,100,100,92,92
744,2016-3-6 04:00:00,100,100,92,92
745,2016-3-6 04:10:00,100,100,92,92
746,2016-3-6 04:20:00,100,100,92,92
747,2016-3-6 04:30:00,100,100,92,92
748,2016-3-6 04:40:00,100,100,92,92
749,2016-3-6 04:50:00,100,100,92,92
750,2016-3-6 05:00:00,100,100,92,92
751,2016-3-6 05:10:00,100,100,92,92
752,2016-3-6 05:20:00,100,100,92,92
753,2016-3-6 05:30:00,100,100,92,92
754,2016-3-6 05:40:00,100,100,92,92
755,2016-3-6 05:50:00,100,100,92,92
756,2016-3-6 06:00:00,100,100,92,92
757,2016-3-6 06:10:00,100,100,92,92
758,2016-3-6 06:20:00,100,100,92,92
759,2016-3-6 06:30:00,100,100,92,92
760,2016-3-6 06:40:00,100,100,84,84
761,2016-3-6 06:50:00,100,100,75,75
762,2016-3-6 07:00:00,100,100,75,75
763,2016-3-6 07:10:00,100,100,70,70
764,2016-3-6 07:20:00,100,100,70,70
765,2016-3-6 07:30:00,100,100,70,70
766,2016-3-6 07:40:00,100,100,70,70
767,2016-3-6 07:50:00,100,100,70,70
768,2016-3-6 08:00:00,100,100,70,70
769,2016-3-6 08:10:00,100,100,70,70
770,2016-3-6 08:20:00,100,100,70,70
771,2016-3-6 08:30:00,100,100,70,70
772,2016-3-6 08:40:00,100,100,70,70
773,2016-3-6 08:50:00,100,100,70,70
774,2016-3-6 09:00:00,95,95,75,75
775,2016-3-6 09:10:00,95,95,75,75
776,2016-3-6 09:20:00,90,90,80,80
777,2016-3-6 09:30:00,90,90,80,80
778,2016-3-6 09:40:00,90,90,80,80
779,2016-3-6 09:50:00,90,90,80,80
780,2016-3-6 10:00:00,90,90,80,80
781,2016-3-6 10:10:00,90,90,80,80
782,2016-3-6 10:20:00,90,90,80,80
783,2016-3-6 10:30:00,90,90,80,80
784,2016-3-6 10:40:00,90,90,80,80
785,2016-3-6 10:50:00,90,90,80,80
786,2016-3-6 11:00:00,90,90,80,80
787,2016-3-6 11:10:00,90,90,80,80
788,2016-3-6 11:20:00,90,90,80,80
789,2016-3-6 11:30:00,90,90,80,80
790,2016-3-6 11:40:00,90,90,80,80
791,2016-3-6 11:50:00,90,90,80,80
792,2016-3-6 12:00:00,90,90,80,80
793,2016-3-6 12:10:00,90,90,80,80
794,2016-3-6 12:20:00,85,85,90,90
795,2016-3-6 12:30:00,85,85,90,90
796,2016-3-6 12:40:00,85,85,90,90
797,2016-3-6 12:50:00,85,85,90,90
798,2016-3-6 13:00:00,90,90,85,85
799,2016-3-6 13:10:00,90,90,85,85
800,2016-3-6 13:20:00,100,100,80,80
801,2016-3-6 13:30:00,100,100,75,75
802,2016-3-6 13:40:00,100,100,75,75
803,2016-3-6 13:50:00,100,100,75,75
804,2016-3-6 14:00:00,100,100,75,75
805,2016-3-6 14:10:00,100,100,75,75
806,2016-3-6 14:20:00,100,100,75,75
807,2016-3-6 14:30:00,100,100,75,75
808,2016-3-6 14:40:00,100,100,75,75
809,2016-3-6 14:50:00,100,100,75,75
810,2016-3-6 15:00:00,100,100,75,75
811,2016-3-6 15:10:00,100,100,75,75
812,2016-3-6 15:20:00,100,100,75,75
813,2016-3-6 15:30:00,100,100,75,75
814,2016-3-6 15:40:00,100,100,75,75
815,2016-3-6 15:50:00,100,100,75,75
816,2016-3-6 16:00:00,100,100,75,75
817,2016-3-6 16:10:00,100,100,75,75
818,2016-3-6 16:20:00,100,100,75,75
819,2016-3-6 16:30:00,100,100,75,75
820,2016-3-6 16:40:00,100,100,75,75
821,2016-3-6 16:50:00,100,100,83,83
822,2016-3-6 17:00:00,100,100,83,83
823,2016-3-6 17:10:00,100,100,83,83
824,2016-3-6 17:20:00,100,100,83,83
825,2016-3-6 17:30:00,100,100,83,83
826,2016-3-6 17:40:00,100,100,83,83
827,2016-3-6 17:50:00,100,100,83,83
828,2016-3-6 18:00:00,100,100,87,87
829,2016-3-6 18:10:00,100,100,87,87
830,2016-3-6 18:20:00,100,100,87,87
831,2016-3-6 18:30:00,100,100,87,87
832,2016-3-6 18:40:00,100,100,87,87
833,2016-3-6 18:50:00,100,100,87,87
834,2016-3-6 19:00:00,80,80,100,100
835,2016-3-6 19:10:00,100,100,76,76
836,2016-3-6 19:20:00,100,100,80,76
837,2016-3-6 19:30:00,100,100,84,84
838,2016-3-6 19:40:00,100,100,100,100
839,2016-3-6 19:50:00,100,100,100,100
840,2016-3-6 20:00:00,100,100,100,100
841,2016-3-6 20:10:00,100,100,100,100
842,2016-3-6 20:20:00,84,84,100,100
843,2016-3-6 20:30:00,84,84,100,100
844,2016-3-6 20:40:00,84,84,100,100
845,2016-3-6 20:50:00,84,84,100,100
846,2016-3-6 21:00:00,76,76,100,100
847,2016-3-6 21:10:00,76,76,100,100
848,2016-3-6 21:20:00,76,76,100,100
849,2016-3-6 21:30:00,76,76,100,100
850,2016-3-6 21:40:00,84,84,100,100
851,2016-3-6 21:50:00,84,84,100,100
852,2016-3-6 22:00:00,100,100,100,100
853,2016-3-6 22:10:00,100,100,100,100
854,2016-3-6 22:20:00,100,100,100,100
855,2016-3-6 22:30:00,100,100,100,100
856,2016-3-6 22:40:00,100,100,100,100
857,2016-3-6 22:50:00,100,100,100,100
858,2016-3-6 23:00:00,100,100,100,100
859,2016-3-6 23:10:00,100,100,100,100
860,2016-3-6 23:20:00,80,80,100,100
861,2016-3-6 23:30:00,80,80,100,100
862,2016-3-6 23:40:00,80,80,100,100
863,2016-3-6 23:50:00,80,80,100,100
864,2016-3-7 00:00:00,72,72,100,100
865,2016-3-7 00:10:00,72,72,100,100
866,2016-3-7 00:20:00,72,72,100,100
867,2016-3-7 00:30:00,72,72,100,100
868,2016-3-7 00:40:00,72,72,100,100
869,2016-3-7 00:50:00,72,72,100,100
870,2016-3-7 01:00:00,72,72,100,100
871,2016-3-7 01:10:00,72,72,100,100
872,2016-3-7 01:20:00,72,72,100,100
873,2016-3-7 01:30:00,72,72,100,100
874,2016-3-7 01:40:00,80,80,90,90
875,2016-3-7 01:50:00,80,80,90,90
876,2016-3-7 02:00:00,80,80,90,90
877,2016-3-7 02:10:00,80,80,90,90
878,2016-3-7 02:20:00,80,80,90,90
879,2016-3-7 02:30:00,80,80,90,90
880,2016-3-7 02:40:00,80,80,90,90
881,2016-3-7 02:50:00,85,85,90,90
882,2016-3-7 03:00:00,85,85,90,90
883,2016-3-7 03:10:00,85,85,90,90
884,2016-3-7 03:20:00,85,85,90,90
885,2016-3-7 03:30:00,85,85,90,90
886,2016-3-7 03:40:00,95,95,80,80
887,2016-3-7 03:50:00,95,95,80,80
888,2016-3-7 04:00:00,95,95,80,80
889,2016-3-7 04:10:00,95,95,80,80
890,2016-3-7 04:20:00,95,95,80,80
891,2016-3-7 04:30:00,95,95,80,80
892,2016-3-7 04:40:00,95,95,80,80
893,2016-3-7 04:50:00,95,95,80,80
894,2016-3-7 05:00:00,95,95,80,80
895,2016-3-7 05:10:00,95,95,80,80
896,2016-3-7 05:20:00,95,95,80,80
897,2016-3-7 05:30:00,95,95,80,80
898,2016-3-7 05:40:00,100,100,75,75
899,2016-3-7 05:50:00,100,100,75,75
900,2016-3-7 06:00:00,100,100,75,75
901,2016-3-7 06:10:00,100,100,75,75
902,2016-3-7 06:20:00,100,100,75,75
903,2016-3-7 06:30:00,100,100,75,75
904,2016-3-7 06:40:00,100,100,75,75
905,2016-3-7 06:50:00,100,100,75,75
906,2016-3-7 07:00:00,100,100,75,75
907,2016-3-7 07:10:00,100,100,75,75
908,2016-3-7 07:20:00,100,100,70,70
909,2016-3-7 07:30:00,100,100,70,70
910,2016-3-7 07:40:00,100,100,70,70
911,2016-3-7 07:50:00,100,100,70,70
912,2016-3-7 08:00:00,100,100,70,70
913,2016-3-7 08:10:00,100,100,70,70
914,2016-3-7 08:20:00,100,100,70,70
915,2016-3-7 08:30:00,100,100,70,70
916,2016-3-7 08:40:00,100,100,70,70
917,2016-3-7 08:50:00,100,100,70,70
918,2016-3-7 09:00:00,100,100,70,70
919,2016-3-7 09:10:00,100,100,70,70
920,2016-3-7 09:20:00,100,100,70,70
921,2016-3-7 09:30:00,100,100,70,70
922,2016-3-7 09:40:00,100,100,70,70
923,2016-3-7 09:50:00,100,100,70,70
924,2016-3-7 10:00:00,100,100,70,70
925,2016-3-7 10:10:00,100,100,70,70
926,2016-3-7 10:20:00,100,100,70,70
927,2016-3-7 10:30:00,100,100,70,70
928,2016-3-7 10:40:00,100,100,70,70
929,2016-3-7 10:50:00,100,100,70,70
930,2016-3-7 11:00:00,100,100,70,70
931,2016-3-7 11:10:00,100,100,70,70
932,2016-3-7 11:20:00,100,100,70,70
933,2016-3-7 11:30:00,100,100,70,70
934,2016-3-7 11:40:00,100,100,70,70
935,2016-3-7 11:50:00,100,100,70,70
936,2016-3-7 12:00:00,100,100,70,70
937,2016-3-7 12:10:00,100,100,70,70
938,2016-3-7 12:20:00,100,100,70,70
939,2016-3-7 12:30:00,100,100,70,70
940,2016-3-7 12:40:00,100,100,70,70
941,2016-3-7 12:50:00,100,100,70,70
942,2016-3-7 13:00:00,100,100,70,70
943,2016-3-7 13:10:00,100,100,70,70
944,2016-3-7 13:20:00,100,100,70,70
945,2016-3-7 13:30:00,100,100,70,70
946,2016-3-7 13:40:00,100,100,70,70
947,2016-3-7 13:50:00,100,100,70,70
948,2016-3-7 14:00:00,100,100,70,70
949,2016-3-7 14:10:00,100,100,70,70
950,2016-3-7 14:20:00,100,100,70,70
951,2016-3-7 14:30:00,100,100,70,70
952,2016-3-7 14:40:00,100,100,70,70
953,2016-3-7 14:50:00,100,100,70,70
954,2016-3-7 15:00:00,100,100,70,70
955,2016-3-7 15:10:00,100,100,70,70
956,2016-3-7 15:20:00,100,100,70,70
957,2016-3-7 15:30:00,100,100,70,70
958,2016-3-7 15:40:00,100,100,70,70
959,2016-3-7 15:50:00,100,100,70,70
960,2016-3-7 16:00:00,100,100,74,74
961,2016-3-7 16:10:00,100,100,74,74
962,2016-3-7 16:20:00,100,100,74,74
963,2016-3-7 16:30:00,100,100,74,74
964,2016-3-7 16:40:00,100,100,74,74
965,2016-3-7 16:50:00,100,100,74,74
966,2016-3-7 17:00:00,100,100,74,74
967,2016-3-7 17:10:00,100,100,74,74
968,2016-3-7 17:20:00,100,100,74,74
969,2016-3-7 17:30:00,100,100,74,74
970,2016-3-7 17:40:00,100,100,74,74
971,2016-3-7 17:50:00,100,100,74,74
972,2016-3-7 18:00:00,100,100,74,74
973,2016-3-7 18:10:00,100,100,74,74
974,2016-3-7 18:20:00,100,100,74,74
975,2016-3-7 18:30:00,100,100,74,74
976,2016-3-7 18:40:00,100,100,74,74
977,2016-3-7 18:50:00,100,100,74,74
978,2016-3-7 19:00:00,100,100,74,74
979,2016-3-7 19:10:00,100,100,74,74
980,2016-3-7 19:20:00,100,100,74,74
981,2016-3-7 19:30:00,100,100,74,74
982,2016-3-7 19:40:00,100,100,74,74
983,2016-3-7 19:50:00,80,80,100,100
984,2016-3-7 20:00:00,80,80,100,100
985,2016-3-7 20:10:00,80,80,100,100
986,2016-3-7 20:20:00,80,80,100,100
987,2016-3-7 20:30:00,80,80,100,100
988,2016-3-7 20:40:00,80,80,100,100
989,2016-3-7 20:50:00,80,80,100,100
990,2016-3-7 21:00:00,80,80,100,100
991,2016-3-7 21:10:00,80,80,100,100
992,2016-3-7 21:20:00,80,80,100,100
993,2016-3-7 21:30:00,80,80,100,100
994,2016-3-7 21:40:00,80,80,100,100
995,2016-3-7 21:50:00,80,80,100,100
996,2016-3-7 22:00:00,80,80,100,100
997,2016-3-7 22:10:00,80,80,100,100
998,2016-3-7 22:20:00,80,80,100,100
999,2016-3-7 22:30:00,80,80,100,100
1000,2016-3-7 22:40:00,80,80,100,100
1001,2016-3-7 22:50:00,72,72,100,100
1002,2016-3-7 23:00:00,72,72,100,100
1003,2016-3-7 23:10:00,72,72,100,100
1004,2016-3-7 23:20:00,72,72,100,100
1005,2016-3-7 23:30:00,72,72,100,100
1006,2016-3-7 23:40:00,68,68,100,100
1007,2016-3-7 23:50:00,68,68,100,100
1008,2016-3-8 00:00:00,68,68,100,100
1009,2016-3-8 00:10:00,68,68,100,100
1010,2016-3-8 00:20:00,68,68,100,100
1011,2016-3-8 00:30:00,68,68,100,100
1012,2016-3-8 00:40:00,60,60,100,100
1013,2016-3-8 00:50:00,60,60,100,100
1014,2016-3-8 01:00:00,60,60,100,100
1015,2016-3-8 01:10:00,60,60,100,100
1016,2016-3-8 01:20:00,60,60,100,100
1017,2016-3-8 01:30:00,60,60,100,100
1018,2016-3-8 01:40:00,60,60,100,100
1019,2016-3-8 01:50:00,60,60,100,100
1020,2016-3-8 02:00:00,60,60,100,100
1021,2016-3-8 02:10:00,60,60,100,100
1022,2016-3-8 02:20:00,60,60,100,100
1023,2016-3-8 02:30:00,60,60,100,100
1024,2016-3-8 02:40:00,60,60,100,100
1025,2016-3-8 02:50:00,60,60,100,100
1026,2016-3-8 03:00:00,60,60,100,100
1027,2016-3-8 03:10:00,60,60,100,100
1028,2016-3-8 03:20:00,60,60,100,100
1029,2016-3-8 03:30:00,60,60,100,100
1030,2016-3-8 03:40:00,60,60,100,100
1031,2016-3-8 03:50:00,60,60,100,100
1032,2016-3-8 04:00:00,60,60,100,100
1033,2016-3-8 04:10:00,60,60,100,100
1034,2016-3-8 04:20:00,60,60,100,100
1035,2016-3-8 04:30:00,60,60,100,100
1036,2016-3-8 04:40:00,60,60,100,100
1037,2016-3-8 04:50:00,60,60,100,100
1038,2016-3-8 05:00:00,60,60,100,100
1039,2016-3-8 05:10:00,60,60,100,100
1040,2016-3-8 05:20:00,60,60,100,100
1041,2016-3-8 05:30:00,60,60,100,100
1042,2016-3-8 05:40:00,60,60,100,100
1043,2016-3-8 05:50:00,60,60,100,100
1044,2016-3-8 06:00:00,60,60,100,100
1045,2016-3-8 06:10:00,60,60,100,100
1046,2016-3-8 06:20:00,60,60,100,100
1047,2016-3-8 06:30:00,60,60,100,100
1048,2016-3-8 06:40:00,60,60,100,100
1049,2016-3-8 06:50:00,60,60,100,100
1050,2016-3-8 07:00:00,60,60,100,100
1051,2016-3-8 07:10:00,60,60,100,100
1052,2016-3-8 07:20:00,60,60,100,100
1053,2016-3-8 07:30:00,60,60,100,100
1054,2016-3-8 07:40:00,60,60,100,100
1055,2016-3-8 07:50:00,60,60,100,100
1056,2016-3-8 08:00:00,60,60,100,100
1057,2016-3-8 08:10:00,60,60,100,100
1058,2016-3-8 08:20:00,60,60,100,100
1059,2016-3-8 08:30:00,60,60,100,100
1060,2016-3-8 08:40:00,60,60,100,100
1061,2016-3-8 08:50:00,60,60,100,100
1062,2016-3-8 09:00:00,60,60,100,100
1063,2016-3-8 09:10:00,60,60,100,100
1064,2016-3-8 09:20:00,60,60,100,100
1065,2016-3-8 09:30:00,60,60,100,100
1066,2016-3-8 09:40:00,60,60,100,100
1067,2016-3-8 09:50:00,60,60,100,100
1068,2016-3-8 10:00:00,100,100,60,60
1069,2016-3-8 10:10:00,100,100,84,84
1070,2016-3-8 10:20:00,96,96,100,100
1071,2016-3-8 10:30:00,92,92,100,100
1072,2016-3-8 10:40:00,100,100,80,88
1073,2016-3-8 10:50:00,100,100,72,72
1074,2016-3-8 11:00:00,100,100,72,72
1075,2016-3-8 11:10:00,100,100,72,72
1076,2016-3-8 11:20:00,100,100,72,72
1077,2016-3-8 11:30:00,100,100,72,72
1078,2016-3-8 11:40:00,100,100,72,72
1079,2016-3-8 11:50:00,100,100,72,72
1080,2016-3-8 12:00:00,100,100,80,80
1081,2016-3-8 12:10:00,100,100,80,100
1082,2016-3-8 12:20:00,100,100,80,80
1083,2016-3-8 12:30:00,100,100,80,80
1084,2016-3-8 12:40:00,100,100,80,80
1085,2016-3-8 12:50:00,100,100,80,80
1086,2016-3-8 13:00:00,100,100,80,80
1087,2016-3-8 13:10:00,100,100,80,80
1088,2016-3-8 13:20:00,100,100,76,72
1089,2016-3-8 13:30:00,100,100,64,64
1090,2016-3-8 13:40:00,100,100,100,100
1091,2016-3-8 13:50:00,100,100,80,80
1092,2016-3-8 14:00:00,100,100,64,64
1093,2016-3-8 14:10:00,100,100,68,68
1094,2016-3-8 14:20:00,80,76,100,100
1095,2016-3-8 14:30:00,80,76,100,100
1096,2016-3-8 14:40:00,100,100,72,72
1097,2016-3-8 14:50:00,100,100,80,80
1098,2016-3-8 15:00:00,100,100,100,100
1099,2016-3-8 15:10:00,100,100,100,100
1100,2016-3-8 15:20:00,100,100,80,80
1101,2016-3-8 15:30:00,100,100,80,80
1102,2016-3-8 15:40:00,100,100,68,68
1103,2016-3-8 15:50:00,100,100,68,68
1104,2016-3-8 16:00:00,100,100,68,68
1105,2016-3-8 16:10:00,100,100,80,80
1106,2016-3-8 16:20:00,100,100,80,80
1107,2016-3-8 16:30:00,100,100,80,80
1108,2016-3-8 16:40:00,100,100,80,80
1109,2016-3-8 16:50:00,100,100,80,80
1110,2016-3-8 17:00:00,100,100,80,80
1111,2016-3-8 17:10:00,100,100,80,80
1112,2016-3-8 17:20:00,100,100,100,100
1113,2016-3-8 17:30:00,100,100,92,92
1114,2016-3-8 17:40:00,100,100,92,92
1115,2016-3-8 17:50:00,100,100,92,92
1116,2016-3-8 18:00:00,100,100,80,80
1117,2016-3-8 18:10:00,100,100,80,80
1118,2016-3-8 18:20:00,100,100,80,80
1119,2016-3-8 18:30:00,100,100,80,80
1120,2016-3-8 18:40:00,100,100,80,80
1121,2016-3-8 18:50:00,100,100,80,80
1122,2016-3-8 19:00:00,100,100,80,80
1123,2016-3-8 19:10:00,100,100,80,80
1124,2016-3-8 19:20:00,100,100,80,80
1125,2016-3-8 19:30:00,100,100,80,80
1126,2016-3-8 19:40:00,100,100,80,80
1127,2016-3-8 19:50:00,100,100,80,80
1128,2016-3-8 20:00:00,100,100,80,80
1129,2016-3-8 20:10:00,100,100,80,80
1130,2016-3-8 20:20:00,100,100,80,80
1131,2016-3-8 20:30:00,100,100,80,80
1132,2016-3-8 20:40:00,100,100,80,80
1133,2016-3-8 20:50:00,100,100,80,80
1134,2016-3-8 21:00:00,100,100,80,80
1135,2016-3-8 21:10:00,100,100,80,80
1136,2016-3-8 21:20:00,100,100,80,80
1137,2016-3-8 21:30:00,100,100,80,80
1138,2016-3-8 21:40:00,100,100,80,80
1139,2016-3-8 21:50:00,100,100,80,80
1140,2016-3-8 22:00:00,100,100,80,80
1141,2016-3-8 22:10:00,100,100,100,100
1142,2016-3-8 22:20:00,100,100,92,92
1143,2016-3-8 22:30:00,100,100,92,92
1144,2016-3-8 22:40:00,100,100,88,88
1145,2016-3-8 22:50:00,100,100,88,88
1146,2016-3-8 23:00:00,100,100,88,88
1147,2016-3-8 23:10:00,100,100,88,88
1148,2016-3-8 23:20:00,100,100,88,88
1149,2016-3-8 23:30:00,100,100,88,88
1150,2016-3-8 23:40:00,100,100,88,88
1151,2016-3-8 23:50:00,100,100,88,88
1152,2016-3-9 00:00:00,100,100,88,88
1153,2016-3-9 00:10:00,100,100,88,88
1154,2016-3-9 00:20:00,100,100,88,88
1155,2016-3-9 00:30:00,100,100,88,88
1156,2016-3-9 00:40:00,100,100,88,88
1157,2016-3-9 00:50:00,100,100,88,88
1158,2016-3-9 01:00:00,100,100,88,88
1159,2016-3-9 01:10:00,100,100,88,88
1160,2016-3-9 01:20:00,100,100,88,88
1161,2016-3-9 01:30:00,100,100,88,88
1162,2016-3-9 01:40:00,100,100,88,88
1163,2016-3-9 01:50:00,100,100,88,88
1164,2016-3-9 02:00:00,100,100,88,88
1165,2016-3-9 02:10:00,100,100,88,88
1166,2016-3-9 02:20:00,100,100,88,88
1167,2016-3-9 02:30:00,100,100,88,88
1168,2016-3-9 02:40:00,100,100,88,88
1169,2016-3-9 02:50:00,100,100,88,88
1170,2016-3-9 03:00:00,100,100,88,88
1171,2016-3-9 03:10:00,100,100,88,88
1172,2016-3-9 03:20:00,100,100,88,88
1173,2016-3-9 03:30:00,100,100,92,92
1174,2016-3-9 03:40:00,100,100,92,92
1175,2016-3-9 03:50:00,100,100,92,92
1176,2016-3-9 04:00:00,76,76,100,100
1177,2016-3-9 04:10:00,76,76,100,100
1178,2016-3-9 04:20:00,68,68,100,100
1179,2016-3-9 04:30:00,68,68,100,100
1180,2016-3-9 04:40:00,68,68,100,100
1181,2016-3-9 04:50:00,68,68,100,100
1182,2016-3-9 05:00:00,68,68,100,100
1183,2016-3-9 05:10:00,68,68,100,100
1184,2016-3-9 05:20:00,68,68,100,100
1185,2016-3-9 05:30:00,68,68,100,100
1186,2016-3-9 05:40:00,68,68,100,100
1187,2016-3-9 05:50:00,68,68,100,100
1188,2016-3-9 06:00:00,68,68,100,100
1189,2016-3-9 06:10:00,88,88,100,100
1190,2016-3-9 06:20:00,88,88,100,100
1191,2016-3-9 06:30:00,100,100,100,100
1192,2016-3-9 06:40:00,100,100,100,100
1193,2016-3-9 06:50:00,100,100,100,100
1194,2016-3-9 07:00:00,100,100,80,80
1195,2016-3-9 07:10:00,100,100,80,80
1196,2016-3-9 07:20:00,100,100,80,80
1197,2016-3-9 07:30:00,100,100,80,80
1198,2016-3-9 07:40:00,100,100,80,80
1199,2016-3-9 07:50:00,100,100,80,80
1200,2016-3-9 08:00:00,100,100,80,80
1201,2016-3-9 08:10:00,100,100,80,80
